what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226721014
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300226721234
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300226723578
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300226727868
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300226760742
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1300226762976
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226763482
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226764914
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226764944
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226765334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226765388
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226775084
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300226787305
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1300226789235
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226789659
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226790759
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226790817
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226791829
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226791879
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226809891
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1300226811251
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226811686
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226816996
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226817036
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226818736
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226818796
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226844250
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300226854423
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1300226859443
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300226862125
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1300226865405
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226865797
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226871047
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226871093
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226872947
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226872997
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226875447
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300226881016
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300226901623
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1300226902703
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226903087
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226906257
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300226913072
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1300226913722
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226914094
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226918834
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226918888
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226920064
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226920126
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226927766
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300226947109
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1300226948559
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300226979417
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1300226983453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226983835
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226989467
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226989509
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226990897
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226990955
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300226999317
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300227005691
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1300227006151
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1300227006181
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1300227006321
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1300227006321
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300227009631
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300227045462
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1300227045480
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1300227045480
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300227048007
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300227048789
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300227053303
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300227055117
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300229481569
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300229485403
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300230297082
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300230297302
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300230299476
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300230302078
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300230303018
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1300230305860
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1300230305900
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1300230305960
